patch_id,center_lat,center_lon,timestamp,dem_mean_elev,dem_max_slope,dem_mean_slope,dem_aspect,image_path,rain_6h,soil_moisture_mean_6h,vib_rms_6h,porepressure_mean_6h,displacement_6h,label_rockfall_within_24h
13581,1659612.183478122,647003.8307001485,2025-09-11T14:29:48.285392,523.7769775390625,6.828395843505859,3.5778651237487793,57.49397277832031,,,,,,,
13582,1659612.183478122,647094.7352616271,2025-09-11T14:29:48.289772,519.3014526367188,3.5798449516296387,2.909363031387329,91.01985931396484,,,,,,,
13583,1659612.183478122,647185.6398231059,2025-09-11T14:29:48.295995,515.442626953125,2.907146453857422,2.2915291786193848,59.08387756347656,,,,,,,
13584,1659612.183478122,647276.5443845845,2025-09-11T14:29:48.300007,512.7888793945312,3.2293365001678467,2.876173496246338,39.86955642700195,,,,,,,
13585,1659612.183478122,647367.4489460632,2025-09-11T14:29:48.304008,510.9786376953125,2.9088850021362305,2.4780209064483643,16.016460418701172,,,,,,,
13586,1659612.183478122,647458.3535075418,2025-09-11T14:29:48.308519,509.6262512207031,2.3760814666748047,1.595306634902954,46.840885162353516,,,,,,,
13587,1659612.183478122,647549.2580690205,2025-09-11T14:29:48.313049,507.1556091308594,3.121858835220337,2.203065872192383,87.2088394165039,,,,,,,
13588,1659612.183478122,647640.1626304991,2025-09-11T14:29:48.318100,503.7835693359375,2.636052131652832,1.4534056186676025,157.13421630859375,,,,,,,
13589,1659612.183478122,647731.0671919778,2025-09-11T14:29:48.322105,505.3874816894531,2.9928224086761475,2.431809902191162,249.45999145507812,,,,,,,
13590,1659612.183478122,647821.9717534564,2025-09-11T14:29:48.326123,505.46185302734375,2.5681979656219482,1.769446849822998,89.97428131103516,,,,,,,
13591,1659612.183478122,647912.8763149352,2025-09-11T14:29:48.330645,505.2326965332031,3.027958631515503,1.2930188179016113,178.21778869628906,,,,,,,
13592,1659612.183478122,648003.7808764138,2025-09-11T14:29:48.335151,508.3336486816406,3.657240629196167,3.3165996074676514,223.35597229003906,,,,,,,
13593,1659612.183478122,648094.6854378924,2025-09-11T14:29:48.339762,511.6553955078125,8.70017147064209,5.315204620361328,218.17897033691406,,,,,,,
13594,1659612.183478122,648185.5899993711,2025-09-11T14:29:48.343794,518.314453125,9.494278907775879,6.853821277618408,196.7224578857422,,,,,,,
13595,1659612.183478122,648276.4945608497,2025-09-11T14:29:48.348290,518.5621337890625,6.077675819396973,4.874708652496338,203.2052001953125,,,,,,,
13596,1659612.183478122,648367.3991223284,2025-09-11T14:29:48.352805,525.020263671875,6.481759548187256,4.439976215362549,261.2490234375,,,,,,,
13597,1659612.183478122,648458.3036838071,2025-09-11T14:29:48.356506,527.563232421875,3.3678877353668213,1.501828670501709,154.5301055908203,,,,,,,
13598,1659612.183478122,648549.2082452858,2025-09-11T14:29:48.361035,528.8811645507812,5.876519680023193,3.0554938316345215,163.72332763671875,,,,,,,
13599,1659612.183478122,648640.1128067644,2025-09-11T14:29:48.365561,524.6036987304688,5.919322967529297,4.524613380432129,144.09329223632812,,,,,,,
13600,1659612.183478122,648731.0173682431,2025-09-11T14:29:48.369723,520.6756591796875,5.445474147796631,3.931802988052368,153.06385803222656,,,,,,,
13601,1659612.183478122,648821.9219297217,2025-09-11T14:29:48.373736,520.1284790039062,4.149017333984375,2.520718574523926,199.9183349609375,,,,,,,
13602,1659612.183478122,648912.8264912004,2025-09-11T14:29:48.378612,521.3510131835938,2.433891534805298,2.0040810108184814,203.31005859375,,,,,,,
13603,1659612.183478122,649003.731052679,2025-09-11T14:29:48.383232,522.5938720703125,2.0765018463134766,1.6844792366027832,197.02902221679688,,,,,,,
13604,1659612.183478122,649094.6356141578,2025-09-11T14:29:48.387810,523.6373291015625,2.9641923904418945,2.261502265930176,217.19435119628906,,,,,,,
13605,1659612.183478122,649185.5401756364,2025-09-11T14:29:48.391814,525.924072265625,2.1751956939697266,1.1793287992477417,208.6073455810547,,,,,,,
13606,1659612.183478122,649276.4447371151,2025-09-11T14:29:48.397043,526.6275024414062,1.4031370878219604,1.1235612630844116,218.82156372070312,,,,,,,
13607,1659612.183478122,649367.3492985937,2025-09-11T14:29:48.400569,527.896484375,1.8959027528762817,1.3873934745788574,245.10968017578125,,,,,,,
13608,1659612.183478122,649458.2538600723,2025-09-11T14:29:48.405574,529.816162109375,6.142302989959717,2.0030148029327393,264.6789245605469,,,,,,,
13609,1659612.183478122,649549.158421551,2025-09-11T14:29:48.409586,530.968017578125,8.135169982910156,4.067839622497559,126.00245666503906,,,,,,,
13610,1659612.183478122,649640.0629830298,2025-09-11T14:29:48.415090,530.8558959960938,2.5682332515716553,1.8640488386154175,262.7203369140625,,,,,,,
13611,1659612.183478122,649730.9675445084,2025-09-11T14:29:48.419754,533.7176513671875,1.7781119346618652,1.2722088098526,216.74456787109375,,,,,,,
13612,1659612.183478122,649821.872105987,2025-09-11T14:29:48.423768,532.424560546875,2.3129725456237793,2.1340935230255127,73.24044799804688,,,,,,,
13613,1659612.183478122,649912.7766674657,2025-09-11T14:29:48.428401,529.3423461914062,2.8828225135803223,2.196772336959839,113.7721176147461,,,,,,,
13614,1659612.183478122,650003.6812289443,2025-09-11T14:29:48.431930,532.735595703125,7.756648063659668,4.820532321929932,262.843994140625,,,,,,,
13615,1659612.183478122,650094.585790423,2025-09-11T14:29:48.437433,532.2628173828125,6.438334941864014,3.98279070854187,26.53988265991211,,,,,,,
13616,1659612.183478122,650185.4903519016,2025-09-11T14:29:48.441974,530.46484375,3.7708404064178467,2.0979204177856445,129.47775268554688,,,,,,,
13617,1659612.183478122,650276.3949133803,2025-09-11T14:29:48.445477,529.00390625,1.9575310945510864,1.617838740348816,52.75510787963867,,,,,,,
13618,1659612.183478122,650367.299474859,2025-09-11T14:29:48.451017,527.568115234375,1.9046120643615723,1.3623077869415283,57.55356216430664,,,,,,,
13619,1659612.183478122,650458.2040363377,2025-09-11T14:29:48.455530,528.1849365234375,1.4918662309646606,0.9728140234947205,291.8749084472656,,,,,,,
13620,1659612.183478122,650549.1085978163,2025-09-11T14:29:48.460069,529.24658203125,1.3804101943969727,0.889215350151062,272.83404541015625,,,,,,,
13621,1659612.183478122,650640.013159295,2025-09-11T14:29:48.463069,531.393310546875,2.841042995452881,1.796370029449463,256.4145202636719,,,,,,,
13622,1659612.183478122,650730.9177207736,2025-09-11T14:29:48.467927,531.648681640625,3.098907470703125,1.8351186513900757,42.67041015625,,,,,,,
13623,1659612.183478122,650821.8222822523,2025-09-11T14:29:48.471930,531.014404296875,2.199073553085327,1.482667326927185,192.8654327392578,,,,,,,
13624,1659612.183478122,650912.726843731,2025-09-11T14:29:48.477495,530.908935546875,1.904030203819275,1.4941248893737793,21.9676513671875,,,,,,,
13625,1659612.183478122,651003.6314052097,2025-09-11T14:29:48.482591,530.309814453125,2.2058968544006348,1.4065052270889282,183.35841369628906,,,,,,,
13626,1659612.183478122,651094.5359666883,2025-09-11T14:29:48.487266,530.9413452148438,1.708343267440796,1.1171058416366577,272.44866943359375,,,,,,,
13627,1659612.183478122,651185.440528167,2025-09-11T14:29:48.492031,532.869140625,1.5962291955947876,1.3353612422943115,247.29421997070312,,,,,,,
13628,1659612.183478122,651276.3450896456,2025-09-11T14:29:48.496539,535.2649536132812,2.7260448932647705,2.093966245651245,265.8157958984375,,,,,,,
13629,1659612.183478122,651367.2496511242,2025-09-11T14:29:48.500808,539.6148071289062,12.135567665100098,5.755327224731445,267.3260498046875,,,,,,,
13630,1659612.183478122,651458.1542126029,2025-09-11T14:29:48.503723,555.2115478515625,14.946520805358887,9.93600845336914,208.00587463378906,,,,,,,
13631,1659612.183478122,651549.0587740816,2025-09-11T14:29:48.508532,555.7531127929688,3.2979934215545654,1.914045810699463,220.8968505859375,,,,,,,
13632,1659612.183478122,651639.9633355603,2025-09-11T14:29:48.514756,558.6360473632812,2.993889331817627,1.9731396436691284,211.7831268310547,,,,,,,
13633,1659612.183478122,651730.8678970389,2025-09-11T14:29:48.518517,558.8919067382812,1.907759189605713,1.3807413578033447,114.32881927490234,,,,,,,
13634,1659612.183478122,651821.7724585176,2025-09-11T14:29:48.523194,557.4298706054688,1.6631256341934204,1.1747815608978271,98.46854400634766,,,,,,,
13635,1659612.183478122,651912.6770199962,2025-09-11T14:29:48.527717,556.8370971679688,1.333770990371704,0.8048567771911621,133.5443115234375,,,,,,,
13636,1659612.183478122,652003.5815814749,2025-09-11T14:29:48.532728,557.964599609375,2.1578855514526367,1.6459401845932007,265.43560791015625,,,,,,,
13637,1659612.183478122,652094.4861429536,2025-09-11T14:29:48.536929,560.0589599609375,1.9998139142990112,1.5692429542541504,254.09849548339844,,,,,,,
13638,1659612.183478122,652185.3907044323,2025-09-11T14:29:48.540922,562.0857543945312,2.4962844848632812,1.7862966060638428,257.6836853027344,,,,,,,
13639,1659612.183478122,652276.2952659109,2025-09-11T14:29:48.546449,564.8397827148438,2.287930727005005,1.3899906873703003,264.0569152832031,,,,,,,
13640,1659612.183478122,652367.1998273896,2025-09-11T14:29:48.549956,565.7163696289062,3.658482074737549,1.628348708152771,245.54920959472656,,,,,,,
13641,1659612.183478122,652458.1043888682,2025-09-11T14:29:48.553965,567.19091796875,8.402769088745117,3.667969226837158,182.47463989257812,,,,,,,
13642,1659612.183478122,652549.0089503468,2025-09-11T14:29:48.559015,565.4951171875,8.423673629760742,4.929252624511719,86.56818389892578,,,,,,,
13643,1659612.183478122,652639.9135118255,2025-09-11T14:29:48.564014,567.66650390625,4.1373291015625,3.243598461151123,217.44461059570312,,,,,,,
13644,1659612.183478122,652730.8180733041,2025-09-11T14:29:48.568530,566.7665405273438,3.8043181896209717,2.9813408851623535,24.754295349121094,,,,,,,
13645,1659612.183478122,652821.7226347829,2025-09-11T14:29:48.572058,565.3201904296875,3.9890270233154297,2.5807294845581055,16.29991340637207,,,,,,,
13646,1659612.183478122,652912.6271962615,2025-09-11T14:29:48.577566,564.8952026367188,2.917449951171875,2.1808230876922607,207.20843505859375,,,,,,,
13647,1659612.183478122,653003.5317577402,2025-09-11T14:29:48.581083,567.2081298828125,2.2517499923706055,1.5013298988342285,229.81288146972656,,,,,,,
13648,1659612.183478122,653094.4363192188,2025-09-11T14:29:48.586273,566.1922607421875,1.930908203125,1.4773595333099365,41.3496208190918,,,,,,,
13649,1659612.183478122,653185.3408806975,2025-09-11T14:29:48.590956,564.6802368164062,2.496772527694702,2.0287797451019287,97.02066040039062,,,,,,,
13650,1659612.183478122,653276.2454421761,2025-09-11T14:29:48.595673,565.1735229492188,2.754437208175659,2.233506679534912,193.48133850097656,,,,,,,
13651,1659612.183478122,653367.1500036549,2025-09-11T14:29:48.599761,565.3209838867188,2.772629976272583,2.0017895698547363,239.76060485839844,,,,,,,
13652,1659612.183478122,653458.0545651335,2025-09-11T14:29:48.605305,565.2195434570312,1.8227380514144897,1.1735033988952637,89.71369934082031,,,,,,,
13653,1659612.183478122,653548.9591266122,2025-09-11T14:29:48.608830,564.1522216796875,2.3139493465423584,1.676145076751709,71.20015716552734,,,,,,,
13654,1659612.183478122,653639.8636880908,2025-09-11T14:29:48.613838,560.47509765625,3.0206077098846436,2.3880527019500732,80.54782104492188,,,,,,,
13655,1659612.183478122,653730.7682495695,2025-09-11T14:29:48.617861,557.8021240234375,1.5876320600509644,1.1631989479064941,74.80744171142578,,,,,,,
13656,1659612.183478122,653821.6728110481,2025-09-11T14:29:48.621866,557.5615234375,1.61306631565094,0.9269455671310425,314.7889099121094,,,,,,,
13657,1659612.183478122,653912.5773725267,2025-09-11T14:29:48.626379,560.064208984375,4.248799800872803,2.9673328399658203,298.60186767578125,,,,,,,
13658,1659612.183478122,654003.4819340055,2025-09-11T14:29:48.630894,563.1293334960938,4.31007194519043,3.483548164367676,156.24449157714844,,,,,,,
13659,1659612.183478122,654094.3864954842,2025-09-11T14:29:48.635399,560.3557739257812,4.061027526855469,2.9174091815948486,35.515586853027344,,,,,,,
13660,1659612.183478122,654185.2910569628,2025-09-11T14:29:48.639810,558.4892578125,1.5017794370651245,1.3169702291488647,35.67402648925781,,,,,,,
13661,1659612.183478122,654276.1956184414,2025-09-11T14:29:48.643803,557.4686279296875,1.2762445211410522,0.7982196807861328,89.70103454589844,,,,,,,
13662,1659612.183478122,654367.1001799201,2025-09-11T14:29:48.648318,558.25634765625,2.3496954441070557,1.7852014303207397,247.20330810546875,,,,,,,
13663,1659612.183478122,654458.0047413987,2025-09-11T14:29:48.652838,561.0409545898438,1.942073106765747,1.4278974533081055,252.64952087402344,,,,,,,
13664,1659612.183478122,654548.9093028775,2025-09-11T14:29:48.656368,562.6470947265625,1.6678732633590698,0.9778813123703003,240.44876098632812,,,,,,,
13665,1659612.183478122,654639.8138643561,2025-09-11T14:29:48.660895,564.4033203125,2.5898399353027344,2.1694388389587402,231.93728637695312,,,,,,,
13666,1659612.183478122,654730.7184258348,2025-09-11T14:29:48.665748,567.4273071289062,3.3825438022613525,2.53847336769104,211.65367126464844,,,,,,,
13667,1659612.183478122,654821.6229873134,2025-09-11T14:29:48.670352,568.376220703125,2.500715970993042,1.9688796997070312,184.31495666503906,,,,,,,
13668,1659612.183478122,654912.5275487921,2025-09-11T14:29:48.674596,568.549072265625,1.8927356004714966,0.8220130801200867,171.77987670898438,,,,,,,
13669,1659612.183478122,655003.4321102707,2025-09-11T14:29:48.678812,569.218994140625,2.0989885330200195,1.2238190174102783,258.77288818359375,,,,,,,
13670,1659612.183478122,655094.3366717494,2025-09-11T14:29:48.682982,571.4051513671875,2.1347155570983887,1.2991150617599487,277.9264831542969,,,,,,,
13671,1659612.183478122,655185.241233228,2025-09-11T14:29:48.687507,572.5281982421875,0.7504501342773438,0.4627189040184021,178.53953552246094,,,,,,,
13672,1659612.183478122,655276.1457947068,2025-09-11T14:29:48.691035,571.3133544921875,1.6835033893585205,1.3858553171157837,95.79536437988281,,,,,,,
13673,1659612.183478122,655367.0503561854,2025-09-11T14:29:48.695548,568.8310546875,1.9133961200714111,1.6009728908538818,90.66128540039062,,,,,,,
13674,1659612.183478122,655457.954917664,2025-09-11T14:29:48.700624,566.9115600585938,1.7648441791534424,1.1395686864852905,76.37179565429688,,,,,,,
13675,1659612.183478122,655548.8594791427,2025-09-11T14:29:48.704623,567.537353515625,2.8989908695220947,2.148927688598633,302.44140625,,,,,,,
13676,1659612.183478122,655639.7640406213,2025-09-11T14:29:48.708641,570.159423828125,1.7916300296783447,0.9182965755462646,213.27935791015625,,,,,,,
13677,1659612.183478122,655730.6686021,2025-09-11T14:29:48.712647,568.8495483398438,2.646300792694092,1.759198546409607,66.10890197753906,,,,,,,
13678,1659612.183478122,655821.5731635788,2025-09-11T14:29:48.717622,567.3469848632812,1.1531668901443481,0.8341879844665527,93.15505981445312,,,,,,,
13679,1659612.183478122,655912.4777250574,2025-09-11T14:29:48.722617,566.9067993164062,-9999.0,-9999.0,-9999.0,,,,,,,
13680,1659521.2789166435,645094.8349090966,2025-09-11T14:29:48.727586,-32768.0,-9999.0,-9999.0,-9999.0,,,,,,,
13681,1659521.2789166435,645185.7394705752,2025-09-11T14:29:48.731593,540.0760498046875,2.7227816581726074,-3331.364013671875,-3189.407958984375,,,,,,,
13682,1659521.2789166435,645276.6440320539,2025-09-11T14:29:48.736748,542.3890380859375,2.5506908893585205,1.2632087469100952,255.38107299804688,,,,,,,
13683,1659521.2789166435,645367.5485935325,2025-09-11T14:29:48.740946,541.8853149414062,2.6135382652282715,1.8149656057357788,56.69850540161133,,,,,,,
13684,1659521.2789166435,645458.4531550113,2025-09-11T14:29:48.745995,538.3998413085938,2.7535486221313477,2.07346773147583,57.69474792480469,,,,,,,
13685,1659521.2789166435,645549.3577164899,2025-09-11T14:29:48.749690,537.6864624023438,2.123277187347412,1.8940492868423462,199.09828186035156,,,,,,,
13686,1659521.2789166435,645640.2622779686,2025-09-11T14:29:48.754696,536.95458984375,2.371978998184204,2.124509334564209,125.09381866455078,,,,,,,
13687,1659521.2789166435,645731.1668394472,2025-09-11T14:29:48.758715,538.5971069335938,6.6510910987854,3.77156925201416,330.2911071777344,,,,,,,
13688,1659521.2789166435,645822.0714009259,2025-09-11T14:29:48.763722,541.3947143554688,8.137744903564453,5.0870890617370605,323.0016174316406,,,,,,,
13689,1659521.2789166435,645912.9759624045,2025-09-11T14:29:48.768651,546.4338989257812,4.223027229309082,3.020761251449585,300.38262939453125,,,,,,,
13690,1659521.2789166435,646003.8805238833,2025-09-11T14:29:48.772659,548.2254028320312,2.2212185859680176,1.6662445068359375,235.16761779785156,,,,,,,
13691,1659521.2789166435,646094.7850853619,2025-09-11T14:29:48.777186,548.174072265625,4.17437219619751,1.7890963554382324,75.59989166259766,,,,,,,
13692,1659521.2789166435,646185.6896468406,2025-09-11T14:29:48.781702,545.6483154296875,5.19310998916626,3.653308391571045,74.54605102539062,,,,,,,
13693,1659521.2789166435,646276.5942083192,2025-09-11T14:29:48.785209,541.7689208984375,2.952162504196167,1.9776431322097778,51.04180908203125,,,,,,,
13694,1659521.2789166435,646367.4987697979,2025-09-11T14:29:48.790756,540.752685546875,2.7440202236175537,1.2919169664382935,169.68869018554688,,,,,,,
13695,1659521.2789166435,646458.4033312765,2025-09-11T14:29:48.793756,538.63525390625,4.032158374786377,3.352203607559204,156.94383239746094,,,,,,,
13696,1659521.2789166435,646549.3078927551,2025-09-11T14:29:48.798561,536.422119140625,5.428521633148193,4.801222324371338,148.34735107421875,,,,,,,
13697,1659521.2789166435,646640.2124542339,2025-09-11T14:29:48.803090,532.7255859375,4.485186576843262,3.5667173862457275,164.2428436279297,,,,,,,
13698,1659521.2789166435,646731.1170157125,2025-09-11T14:29:48.808120,532.1157836914062,3.7162129878997803,2.9045419692993164,169.08006286621094,,,,,,,
13699,1659521.2789166435,646822.0215771912,2025-09-11T14:29:48.813634,529.8772583007812,3.260985851287842,2.4041478633880615,157.8526153564453,,,,,,,
13700,1659521.2789166435,646912.9261386698,2025-09-11T14:29:48.817649,534.0709228515625,9.387962341308594,6.192994594573975,254.25244140625,,,,,,,
13701,1659521.2789166435,647003.8307001485,2025-09-11T14:29:48.822063,529.8544921875,15.576170921325684,10.266423225402832,59.18918228149414,,,,,,,
13702,1659521.2789166435,647094.7352616271,2025-09-11T14:29:48.827156,520.136474609375,5.199340343475342,3.3189637660980225,49.803897857666016,,,,,,,
13703,1659521.2789166435,647185.6398231059,2025-09-11T14:29:48.831671,519.0486450195312,3.678354263305664,2.9023633003234863,130.05450439453125,,,,,,,
13704,1659521.2789166435,647276.5443845845,2025-09-11T14:29:48.835682,516.6360473632812,3.9128336906433105,3.131150722503662,34.654022216796875,,,,,,,
13705,1659521.2789166435,647367.4489460632,2025-09-11T14:29:48.840696,514.3626098632812,2.372056007385254,2.123713731765747,53.16941833496094,,,,,,,
13706,1659521.2789166435,647458.3535075418,2025-09-11T14:29:48.844695,511.64410400390625,2.7613353729248047,2.1419386863708496,64.90292358398438,,,,,,,
13707,1659521.2789166435,647549.2580690205,2025-09-11T14:29:48.849754,507.46044921875,3.856377124786377,3.2219154834747314,85.82000732421875,,,,,,,
13708,1659521.2789166435,647640.1626304991,2025-09-11T14:29:48.853758,504.04583740234375,2.647395610809326,1.6136959791183472,224.78146362304688,,,,,,,
13709,1659521.2789166435,647731.0671919778,2025-09-11T14:29:48.858339,507.9465637207031,3.9103829860687256,2.8621273040771484,298.54095458984375,,,,,,,
13710,1659521.2789166435,647821.9717534564,2025-09-11T14:29:48.863547,508.4794921875,2.5640652179718018,2.045236110687256,32.84950256347656,,,,,,,
13711,1659521.2789166435,647912.8763149352,2025-09-11T14:29:48.867555,506.7501525878906,2.4098026752471924,1.839823842048645,25.315996170043945,,,,,,,
13712,1659521.2789166435,648003.7808764138,2025-09-11T14:29:48.871561,506.15869140625,2.094296932220459,1.3474373817443848,162.47975158691406,,,,,,,
13713,1659521.2789166435,648094.6854378924,2025-09-11T14:29:48.877085,507.86077880859375,3.968106985092163,2.671410322189331,233.14959716796875,,,,,,,
13714,1659521.2789166435,648185.5899993711,2025-09-11T14:29:48.880620,511.5755310058594,3.0446293354034424,2.2635483741760254,235.47686767578125,,,,,,,
13715,1659521.2789166435,648276.4945608497,2025-09-11T14:29:48.885634,515.5001831054688,4.832862854003906,3.842427968978882,255.515380859375,,,,,,,
13716,1659521.2789166435,648367.3991223284,2025-09-11T14:29:48.890641,522.313232421875,6.415046215057373,5.295049667358398,228.87136840820312,,,,,,,
13717,1659521.2789166435,648458.3036838071,2025-09-11T14:29:48.895683,522.918701171875,6.358438491821289,5.246082782745361,161.45315551757812,,,,,,,
13718,1659521.2789166435,648549.2082452858,2025-09-11T14:29:48.899783,522.136474609375,6.802384853363037,5.6076579093933105,172.81951904296875,,,,,,,
13719,1659521.2789166435,648640.1128067644,2025-09-11T14:29:48.903799,519.0853881835938,5.179320335388184,3.133821725845337,147.70843505859375,,,,,,,
13720,1659521.2789166435,648731.0173682431,2025-09-11T14:29:48.908788,517.5115966796875,1.9152581691741943,1.1739909648895264,172.21217346191406,,,,,,,
13721,1659521.2789166435,648821.9219297217,2025-09-11T14:29:48.913795,517.783203125,1.7124645709991455,1.035741925239563,223.44931030273438,,,,,,,
13722,1659521.2789166435,648912.8264912004,2025-09-11T14:29:48.918843,519.0203857421875,1.937674641609192,1.6439030170440674,218.3946075439453,,,,,,,
13723,1659521.2789166435,649003.731052679,2025-09-11T14:29:48.922850,520.76171875,1.7734938859939575,1.2081435918807983,235.83868408203125,,,,,,,
13724,1659521.2789166435,649094.6356141578,2025-09-11T14:29:48.927369,522.440185546875,3.1759469509124756,2.008848190307617,272.3697509765625,,,,,,,
13725,1659521.2789166435,649185.5401756364,2025-09-11T14:29:48.931893,525.960693359375,3.2528297901153564,1.9783310890197754,241.12786865234375,,,,,,,
13726,1659521.2789166435,649276.4447371151,2025-09-11T14:29:48.935976,526.5435180664062,2.191080093383789,1.3968255519866943,282.26678466796875,,,,,,,
13727,1659521.2789166435,649367.3492985937,2025-09-11T14:29:48.940993,528.435302734375,1.8959053754806519,1.6486053466796875,300.2576904296875,,,,,,,
13728,1659521.2789166435,649458.2538600723,2025-09-11T14:29:48.944996,533.0866088867188,8.802840232849121,5.664488792419434,284.7933349609375,,,,,,,
13729,1659521.2789166435,649549.158421551,2025-09-11T14:29:48.948514,538.382568359375,6.475934028625488,4.529752254486084,139.97109985351562,,,,,,,
13730,1659521.2789166435,649640.0629830298,2025-09-11T14:29:48.954543,532.8268432617188,3.904378652572632,2.7705729007720947,93.01277923583984,,,,,,,
13731,1659521.2789166435,649730.9675445084,2025-09-11T14:29:48.958069,534.1339721679688,1.9626362323760986,1.6094940900802612,297.8121643066406,,,,,,,
13732,1659521.2789166435,649821.872105987,2025-09-11T14:29:48.963583,534.4179077148438,2.780637741088867,2.003887414932251,71.861572265625,,,,,,,
13733,1659521.2789166435,649912.7766674657,2025-09-11T14:29:48.967625,532.6182861328125,3.4395110607147217,2.144618034362793,64.06163787841797,,,,,,,
13734,1659521.2789166435,650003.6812289443,2025-09-11T14:29:48.972632,533.1878662109375,2.6952414512634277,1.7269941568374634,274.9841613769531,,,,,,,
13735,1659521.2789166435,650094.585790423,2025-09-11T14:29:48.976701,536.715087890625,5.196689128875732,3.11216402053833,189.25772094726562,,,,,,,
13736,1659521.2789166435,650185.4903519016,2025-09-11T14:29:48.980242,534.6484985351562,5.476262092590332,4.252222537994385,48.635169982910156,,,,,,,
13737,1659521.2789166435,650276.3949133803,2025-09-11T14:29:48.985323,530.3052368164062,3.0846078395843506,2.065955638885498,54.37028503417969,,,,,,,
13738,1659521.2789166435,650367.299474859,2025-09-11T14:29:48.988476,529.2972412109375,1.9254487752914429,1.3570247888565063,127.73536682128906,,,,,,,
13739,1659521.2789166435,650458.2040363377,2025-09-11T14:29:48.993003,529.3199462890625,2.039353609085083,1.3010621070861816,227.55137634277344,,,,,,,
13740,1659521.2789166435,650549.1085978163,2025-09-11T14:29:48.999680,529.8555908203125,1.2085906267166138,0.901630163192749,291.444580078125,,,,,,,
13741,1659521.2789166435,650640.013159295,2025-09-11T14:29:49.004018,530.931396484375,1.7533351182937622,1.235488772392273,258.0478820800781,,,,,,,
13742,1659521.2789166435,650730.9177207736,2025-09-11T14:29:49.008158,532.9456176757812,1.8120973110198975,1.0180659294128418,252.21478271484375,,,,,,,
13743,1659521.2789166435,650821.8222822523,2025-09-11T14:29:49.012684,533.20458984375,2.1588785648345947,1.3627896308898926,123.23388671875,,,,,,,
13744,1659521.2789166435,650912.726843731,2025-09-11T14:29:49.017208,533.0983276367188,2.272895574569702,1.709640383720398,82.82821655273438,,,,,,,
13745,1659521.2789166435,651003.6314052097,2025-09-11T14:29:49.021736,532.4322509765625,1.7788926362991333,1.3554917573928833,69.6942138671875,,,,,,,
13746,1659521.2789166435,651094.5359666883,2025-09-11T14:29:49.025255,531.8928833007812,2.44557523727417,1.4841902256011963,112.80353546142578,,,,,,,
13747,1659521.2789166435,651185.440528167,2025-09-11T14:29:49.030796,532.1629638671875,1.7854939699172974,1.3192998170852661,279.3724365234375,,,,,,,
13748,1659521.2789166435,651276.3450896456,2025-09-11T14:29:49.035518,534.4213256835938,2.645521402359009,1.8664487600326538,256.7425537109375,,,,,,,
13749,1659521.2789166435,651367.2496511242,2025-09-11T14:29:49.039593,538.2243041992188,4.71072244644165,3.154233932495117,244.40594482421875,,,,,,,
13750,1659521.2789166435,651458.1542126029,2025-09-11T14:29:49.043607,543.9920043945312,12.478593826293945,7.463687419891357,230.4098358154297,,,,,,,
13751,1659521.2789166435,651549.0587740816,2025-09-11T14:29:49.048611,553.280517578125,8.492048263549805,6.068603992462158,230.86065673828125,,,,,,,
13752,1659521.2789166435,651639.9633355603,2025-09-11T14:29:49.052619,557.2365112304688,4.388124465942383,2.4406800270080566,185.13282775878906,,,,,,,
13753,1659521.2789166435,651730.8678970389,2025-09-11T14:29:49.057697,555.907470703125,3.6931376457214355,2.70430588722229,171.02093505859375,,,,,,,
13754,1659521.2789166435,651821.7724585176,2025-09-11T14:29:49.061099,555.56396484375,2.4897708892822266,2.0436761379241943,165.73980712890625,,,,,,,
13755,1659521.2789166435,651912.6770199962,2025-09-11T14:29:49.066121,555.201904296875,2.102550506591797,1.6691337823867798,212.79827880859375,,,,,,,
13756,1659521.2789166435,652003.5815814749,2025-09-11T14:29:49.069640,557.1401977539062,1.7642359733581543,1.3480534553527832,247.28228759765625,,,,,,,
13757,1659521.2789166435,652094.4861429536,2025-09-11T14:29:49.074647,558.3626098632812,1.803383469581604,1.3800427913665771,218.43516540527344,,,,,,,
13758,1659521.2789166435,652185.3907044323,2025-09-11T14:29:49.079179,559.9949951171875,2.7669506072998047,2.0387513637542725,226.17242431640625,,,,,,,
13759,1659521.2789166435,652276.2952659109,2025-09-11T14:29:49.083183,562.9267578125,2.6788527965545654,2.195610523223877,233.07937622070312,,,,,,,
13760,1659521.2789166435,652367.1998273896,2025-09-11T14:29:49.087767,565.7903442382812,2.356745958328247,1.9443844556808472,242.91786193847656,,,,,,,
13761,1659521.2789166435,652458.1043888682,2025-09-11T14:29:49.091806,567.4501953125,2.2722184658050537,1.628868579864502,207.21327209472656,,,,,,,
13762,1659521.2789166435,652549.0089503468,2025-09-11T14:29:49.096146,569.888427734375,5.131343841552734,2.909212350845337,302.63653564453125,,,,,,,
13763,1659521.2789166435,652639.9135118255,2025-09-11T14:29:49.100668,570.680419921875,3.3218300342559814,1.8577113151550293,197.29856872558594,,,,,,,
13764,1659521.2789166435,652730.8180733041,2025-09-11T14:29:49.105680,571.3994140625,3.2880241870880127,2.816272735595703,84.11392974853516,,,,,,,
13765,1659521.2789166435,652821.7226347829,2025-09-11T14:29:49.109687,569.919189453125,3.2832863330841064,2.9061520099639893,31.19577407836914,,,,,,,
